gene_symbol,ensembl_id,replogle:K562_essential_normalized_bulk,replogle:K562_essential_raw_bulk,replogle:K562_essential_raw_singlecell,replogle:K562_gwps_normalized_bulk,replogle:K562_gwps_raw_bulk,replogle:K562_gwps_raw_singlecell,replogle:rpe1_normalized_bulk,replogle:rpe1_raw_bulk,replogle:rpe1_raw_singlecell,lincs:level5_beta_ctl_n58022x12328,lincs:level5_beta_ctl_n58022x12328:landmark,lincs:level5_beta_trt_xpr_n142901x12328,lincs:level5_beta_trt_xpr_n142901x12328:landmark
CNDP2,ENSG00000133313,True,True,True,True,True,True,True,True,True,True,True,True,True
MYH11,ENSG00000133392,False,False,False,False,False,False,False,False,False,True,False,True,False
FOPNL,ENSG00000133393,True,True,True,True,True,True,True,True,True,False,False,False,False
PDZD2,ENSG00000133401,False,False,False,False,False,False,False,False,False,True,False,True,False
IMPA1,ENSG00000133731,True,True,True,True,True,True,True,True,True,True,False,True,False
CCNB1,ENSG00000134057,True,True,True,True,True,True,True,True,True,True,True,True,True
CDK7,ENSG00000134058,True,True,True,True,True,True,True,True,True,True,True,True,True
BHLHE40,ENSG00000134107,True,True,True,True,True,True,True,True,True,True,True,True,True
EDEM1,ENSG00000134109,True,True,True,True,True,True,True,True,True,True,True,True,True
EMC7,ENSG00000134153,True,True,True,True,True,True,True,True,True,True,False,True,False
VAV3,ENSG00000134215,False,False,False,False,False,False,False,False,False,True,True,True,True
PSRC1,ENSG00000134222,True,True,True,True,True,True,True,True,True,True,True,True,True
ANO3,ENSG00000134343,False,False,False,False,False,False,False,False,False,True,False,True,False
CCNH,ENSG00000134480,True,True,True,True,True,True,True,True,True,True,True,True,True
TMEM241,ENSG00000134490,False,False,False,False,False,False,False,False,False,False,False,False,False
DDB2,ENSG00000134574,False,False,False,False,False,False,True,True,True,True,True,True,True
CDCA8,ENSG00000134690,True,True,True,True,True,True,True,True,True,True,False,True,False
DSG3,ENSG00000134757,False,False,False,False,False,False,False,False,False,True,False,True,False
ERCC5,ENSG00000134899,True,True,True,True,True,True,True,True,True,True,False,True,False
STT3A,ENSG00000134910,True,True,True,True,True,True,True,True,True,True,False,True,False
ETS1,ENSG00000134954,False,False,False,False,False,False,True,True,True,True,True,True,True
CTSL,ENSG00000135047,True,True,True,True,True,True,True,True,True,True,True,True,True
CEMIP2,ENSG00000135048,True,True,True,True,True,True,True,True,True,True,True,True,True
FBXO21,ENSG00000135108,True,True,True,True,True,True,True,True,True,True,True,True,True
HRK,ENSG00000135116,False,False,False,False,False,False,False,False,False,True,False,True,False
BICDL1,ENSG00000135127,False,False,False,False,False,False,False,False,False,True,False,True,False
DMTF1,ENSG00000135164,True,True,True,True,True,True,True,True,True,True,True,True,True
TES,ENSG00000135269,True,True,True,True,True,True,True,True,True,True,True,True,True
MRAP2,ENSG00000135324,True,True,True,True,True,True,False,False,False,False,False,False,False
PRPH,ENSG00000135406,False,False,False,False,False,False,False,False,False,True,False,True,False
AVIL,ENSG00000135407,False,False,False,False,False,False,False,False,False,True,False,True,False
GDF11,ENSG00000135414,True,True,True,True,True,True,True,True,True,True,False,True,False
CDK4,ENSG00000135446,True,True,True,True,True,True,True,True,True,True,True,True,True
TFCP2,ENSG00000135457,True,True,True,True,True,True,True,True,True,True,False,True,False
PAN2,ENSG00000135473,False,False,False,False,False,False,False,False,False,True,True,True,True
MAP7,ENSG00000135525,False,False,False,False,False,False,False,False,False,True,True,True,True
DYSF,ENSG00000135636,False,False,False,False,False,False,True,True,True,True,False,True,False
KCNK1,ENSG00000135750,False,False,False,False,False,False,False,False,False,True,True,True,True
COG2,ENSG00000135775,True,True,True,True,True,True,True,True,True,True,True,True,True
USP37,ENSG00000135913,True,True,True,True,True,True,True,True,True,False,False,False,False
DNAJB2,ENSG00000135924,False,False,False,False,False,False,True,True,True,True,True,True,True
CAB39,ENSG00000135932,True,True,True,True,True,True,True,True,True,True,True,True,True
REV1,ENSG00000135945,True,True,True,True,True,True,True,True,True,True,False,True,False
C2orf49,ENSG00000135974,True,True,True,True,True,True,True,True,True,True,False,True,False
PWP1,ENSG00000136045,True,True,True,True,True,True,True,True,True,True,True,True,True
WASHC4,ENSG00000136051,True,True,True,True,True,True,True,True,True,True,True,True,True
FLNB,ENSG00000136068,True,True,True,True,True,True,True,True,True,True,False,True,False
TBC1D4,ENSG00000136111,True,True,True,True,True,True,True,True,True,True,False,True,False
SCRN1,ENSG00000136193,False,False,False,False,False,False,True,True,True,True,True,True,True
KDELR2,ENSG00000136240,True,True,True,True,True,True,True,True,True,True,True,True,True
BZW2,ENSG00000136261,True,True,True,True,True,True,True,True,True,True,True,True,True
TTYH3,ENSG00000136295,False,False,False,False,False,False,True,True,True,False,False,False,False
TTC5,ENSG00000136319,True,True,True,True,True,True,True,True,True,False,False,False,False
NMT1,ENSG00000136448,True,True,True,True,True,True,True,True,True,True,True,True,True
SCN2A,ENSG00000136531,False,False,False,False,False,False,False,False,False,True,False,True,False
EPRS,ENSG00000136628,True,True,True,True,True,True,True,True,True,True,True,True,True
IL36B,ENSG00000136696,False,False,False,False,False,False,False,False,False,False,False,False,False
YME1L1,ENSG00000136758,True,True,True,True,True,True,True,True,True,True,True,True,True
TOR1A,ENSG00000136827,True,True,True,True,True,True,True,True,True,True,True,True,True
STXBP1,ENSG00000136854,False,False,False,False,False,False,True,True,True,True,True,True,True
TLR4,ENSG00000136869,False,False,False,False,False,False,True,True,True,True,True,True,True
PRPF4,ENSG00000136875,True,True,True,True,True,True,True,True,True,True,True,True,True
FPGS,ENSG00000136877,True,True,True,True,True,True,True,True,True,True,True,True,True
USP20,ENSG00000136878,True,True,True,True,True,True,False,False,False,True,False,True,False
TEX10,ENSG00000136891,True,True,True,True,True,True,True,True,True,True,True,True,True
MYC,ENSG00000136997,True,True,True,True,True,True,True,True,True,True,True,True,True
DENND4C,ENSG00000137145,True,True,True,True,True,True,True,True,True,True,False,True,False
CNPY3,ENSG00000137161,True,True,True,True,True,True,True,True,True,True,True,True,True
PPIL1,ENSG00000137168,True,True,True,True,True,True,True,True,True,False,False,False,False
ZSCAN9,ENSG00000137185,True,True,True,True,True,True,False,False,False,True,False,True,False
TFAP2A,ENSG00000137203,True,True,True,True,True,True,True,True,True,True,True,True,True
TUBB2A,ENSG00000137267,True,True,True,True,True,True,True,True,True,True,False,True,False
BPHL,ENSG00000137274,True,True,True,True,True,True,True,True,True,True,True,True,True
IER3,ENSG00000137331,True,True,True,True,True,True,True,True,True,True,True,True,True
ARRB1,ENSG00000137486,True,True,True,True,True,True,False,False,False,True,False,True,False
SLCO2B1,ENSG00000137491,False,False,False,False,False,False,False,False,False,True,False,True,False
PRCP,ENSG00000137509,True,True,True,True,True,True,True,True,True,True,True,True,True
SDCBP,ENSG00000137575,True,True,True,True,True,True,True,True,True,True,False,True,False
SORL1,ENSG00000137642,False,False,False,False,False,False,False,False,False,True,False,True,False
MMP20,ENSG00000137674,False,False,False,False,False,False,False,False,False,True,False,True,False
DCUN1D5,ENSG00000137692,True,True,True,True,True,True,True,True,True,False,False,False,False
TRIM29,ENSG00000137699,False,False,False,False,False,False,False,False,False,True,False,True,False
SLC37A4,ENSG00000137700,True,True,True,True,True,True,True,True,True,True,True,True,True
RDX,ENSG00000137710,True,True,True,True,True,True,True,True,True,True,False,True,False
FXYD6,ENSG00000137726,False,False,False,False,False,False,False,False,False,True,False,True,False
MAP2K5,ENSG00000137764,True,True,True,True,True,True,True,True,True,True,True,True,True
SQOR,ENSG00000137767,False,False,False,False,False,False,True,True,True,True,True,True,True
CTDSPL2,ENSG00000137770,True,True,True,True,True,True,True,True,True,False,False,False,False
NUSAP1,ENSG00000137804,True,True,True,True,True,True,True,True,True,True,True,True,True
KIF23,ENSG00000137807,True,True,True,True,True,True,True,True,True,True,False,True,False
PAK6,ENSG00000137843,False,False,False,False,False,False,False,False,False,True,True,True,True
ADAM10,ENSG00000137845,True,True,True,True,True,True,True,True,True,True,True,True,True
SLC5A6,ENSG00000138074,True,True,True,True,True,True,True,True,True,True,True,True,True
FBXO11,ENSG00000138081,True,True,True,True,True,True,True,True,True,True,True,True,True
ANXA7,ENSG00000138279,True,True,True,True,True,True,True,True,True,True,True,True,True
TET1,ENSG00000138336,True,True,True,True,True,True,True,True,True,False,False,False,False
GUCA1C,ENSG00000138472,False,False,False,False,False,False,False,False,False,False,False,False,False
SECISBP2L,ENSG00000138593,True,True,True,True,True,True,True,True,True,True,False,True,False
HERC6,ENSG00000138642,False,False,False,False,False,False,False,False,False,True,True,True,True
PRDM5,ENSG00000138738,False,False,False,False,False,False,False,False,False,True,False,True,False
CDKL2,ENSG00000138769,False,False,False,False,False,False,False,False,False,True,False,True,False
CENPE,ENSG00000138778,True,True,True,True,True,True,True,True,True,True,True,True,True
HADH,ENSG00000138796,True,True,True,True,True,True,True,True,True,True,True,True,True
EGF,ENSG00000138798,False,False,False,False,False,False,False,False,False,True,True,True,True
MTTP,ENSG00000138823,False,False,False,False,False,False,False,False,False,True,False,True,False
LLPH,ENSG00000139233,True,True,True,True,True,True,True,True,True,True,False,True,False
DUSP6,ENSG00000139318,False,False,False,False,False,False,True,True,True,True,True,True,True
AMDHD1,ENSG00000139344,False,False,False,False,False,False,False,False,False,False,False,False,False
TCHP,ENSG00000139437,True,True,True,True,True,True,True,True,True,False,False,False,False
GALNT6,ENSG00000139629,True,True,True,True,True,True,False,False,False,True,False,True,False
ZNF740,ENSG00000139651,True,True,True,True,True,True,False,False,False,False,False,False,False
RB1,ENSG00000139687,True,True,True,True,True,True,True,True,True,True,True,True,True
RBM26,ENSG00000139746,True,True,True,True,True,True,True,True,True,True,False,True,False
MBNL2,ENSG00000139793,True,True,True,True,True,True,True,True,True,True,True,True,True
REM2,ENSG00000139890,False,False,False,False,False,False,False,False,False,False,False,False,False
KCNH5,ENSG00000140015,False,False,False,False,False,False,False,False,False,False,False,False,False
GPR65,ENSG00000140030,False,False,False,False,False,False,False,False,False,True,False,True,False
FAM181A,ENSG00000140067,False,False,False,False,False,False,False,False,False,False,False,False,False
WDR20,ENSG00000140153,True,True,True,True,True,True,True,True,True,False,False,False,False
BNIP2,ENSG00000140299,True,True,True,True,True,True,True,True,True,True,False,True,False
GTF2A2,ENSG00000140307,True,True,True,True,True,True,True,True,True,True,True,True,True
UBE2Q2,ENSG00000140367,True,True,True,True,True,True,True,True,True,False,False,False,False
PSTPIP1,ENSG00000140368,False,False,False,False,False,False,False,False,False,True,False,True,False
BCL2A1,ENSG00000140379,False,False,False,False,False,False,False,False,False,True,False,True,False
TSPAN3,ENSG00000140391,True,True,True,True,True,True,True,True,True,True,True,True,True
WDR61,ENSG00000140395,True,True,True,True,True,True,True,True,True,True,True,True,True
TPM1,ENSG00000140416,True,True,True,True,True,True,True,True,True,True,True,True,True
IGF1R,ENSG00000140443,True,True,True,True,True,True,True,True,True,True,True,True,True
NTRK3,ENSG00000140538,False,False,False,False,False,False,False,False,False,True,False,True,False
DET1,ENSG00000140543,False,False,False,False,False,False,False,False,False,True,False,True,False
IQGAP1,ENSG00000140575,True,True,True,True,True,True,True,True,True,True,True,True,True
PMM2,ENSG00000140650,True,True,True,True,True,True,True,True,True,True,True,True,True
PARN,ENSG00000140694,True,True,True,True,True,True,True,True,True,True,False,True,False
TXNL4B,ENSG00000140830,True,True,True,True,True,True,True,True,True,True,True,True,True
NOL3,ENSG00000140939,False,False,False,False,False,False,True,True,True,True,True,True,True
MBTPS1,ENSG00000140943,True,True,True,True,True,True,True,True,True,True,True,True,True
OSGIN1,ENSG00000140961,False,False,False,False,False,False,False,False,False,True,False,True,False
IRF8,ENSG00000140968,False,False,False,False,False,False,False,False,False,True,False,True,False
RHOT2,ENSG00000140983,True,True,True,True,True,True,True,True,True,True,False,True,False
PDPK1,ENSG00000140992,True,True,True,True,True,True,True,True,True,True,False,True,False
OR4D1,ENSG00000141194,False,False,False,False,False,False,False,False,False,False,False,False,False
VPS53,ENSG00000141252,True,True,True,True,True,True,True,True,True,True,False,True,False
SPATA22,ENSG00000141255,True,True,True,True,True,True,False,False,False,False,False,False,False
CLTC,ENSG00000141367,True,True,True,True,True,True,True,True,True,True,True,True,True
SLC39A6,ENSG00000141424,True,True,True,True,True,True,True,True,True,True,False,True,False
PELP1,ENSG00000141456,True,True,True,True,True,True,True,True,True,True,False,True,False
NPC1,ENSG00000141458,False,False,False,False,False,False,True,True,True,True,True,True,True
MINK1,ENSG00000141503,False,False,False,False,False,False,True,True,True,True,False,True,False
SAT2,ENSG00000141504,True,True,True,False,False,False,True,True,True,False,False,False,False
TP53,ENSG00000141510,False,False,False,False,False,False,True,True,True,True,True,True,True
PMAIP1,ENSG00000141682,True,True,True,True,True,True,True,True,True,True,True,True,True
ERBB2,ENSG00000141736,False,False,False,False,False,False,True,True,True,True,True,True,True
GRB7,ENSG00000141738,False,False,False,False,False,False,False,False,False,True,True,True,True
MVB12A,ENSG00000141971,True,True,True,True,True,True,True,True,True,False,False,False,False
CCDC97,ENSG00000142039,True,True,True,True,True,True,False,False,False,False,False,False,False
SIRT3,ENSG00000142082,False,False,False,False,False,False,False,False,False,True,True,True,True
IFNAR1,ENSG00000142166,True,True,True,True,True,True,True,True,True,True,True,True,True
APP,ENSG00000142192,False,False,False,False,False,False,True,True,True,True,True,True,True
AKT1,ENSG00000142208,True,True,True,True,True,True,True,True,True,True,True,True,True
